,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
3106,3,3.3,3141.0,2.0,1.0,149.0,140.0,2003.0,-37.8448,144.9882,14887.0,1540000.0
4672,4,18.0,3037.0,2.0,2.0,724.0,193.0,2002.0,-37.71071,144.74962,4242.0,605500.0
3455,3,4.6,3142.0,2.0,1.0,363.0,215.0,1935.0,-37.8445,145.0182,7217.0,3270000.0
1067,4,7.8,3058.0,1.0,1.0,452.0,125.0,1925.0,-37.7525,144.94799999999995,11204.0,865000.0
5000,2,11.2,3046.0,2.0,1.0,208.0,127.0,2010.0,-37.71679,144.90901000000005,2651.0,790000.0
5079,4,18.0,3095.0,2.0,2.0,786.0,206.0,1980.0,-37.70257,145.14995,2346.0,890000.0
4462,3,8.0,3016.0,2.0,2.0,292.0,117.0,1980.0,-37.8575,144.8922,6380.0,1245000.0
2264,3,6.9,3039.0,2.0,1.0,216.0,156.0,1995.0,-37.7607,144.9314,6232.0,842500.0
2842,2,11.2,3073.0,1.0,1.0,151.0,80.0,1975.0,-37.7126,144.99,21650.0,340000.0
5941,4,18.0,3037.0,2.0,4.0,788.0,236.0,1995.0,-37.68974,144.75225,5556.0,700000.0
5061,3,5.2,3055.0,1.0,2.0,613.0,112.0,1950.0,-37.76883,144.94592,7082.0,1445000.0
768,3,5.9,3055.0,1.0,2.0,364.0,135.0,1900.0,-37.7618,144.9497,7082.0,1300000.0
781,2,5.9,3055.0,1.0,1.0,501.0,66.0,1960.0,-37.7741,144.9449,7082.0,537000.0
2464,3,5.5,3070.0,2.0,2.0,403.0,180.0,1920.0,-37.7673,145.0081,11364.0,1760000.0
3405,2,6.5,3071.0,1.0,2.0,333.0,2.0,1985.0,-37.7642,145.0192,8870.0,874000.0
5708,3,14.7,3030.0,1.0,1.0,610.0,125.0,1980.0,-37.88632,144.67582,16166.0,455000.0
1359,2,8.0,3040.0,1.0,1.0,201.0,80.0,1995.0,-37.7454,144.928,9264.0,691000.0
5376,3,6.8,3016.0,1.0,1.0,353.0,85.35,1940.0,-37.85432,144.88214,802.0,862000.0
3135,4,7.7,3015.0,2.0,5.0,742.0,236.0,2000.0,-37.8248,144.8707,1223.0,1161000.0
3574,3,7.0,3013.0,1.0,0.0,191.0,105.0,1910.0,-37.8175,144.8879,6543.0,1165000.0
3847,1,12.1,3163.0,1.0,1.0,0.0,37.0,1966.0,-37.8944,145.0733,4442.0,256500.0
3379,3,13.8,3107.0,2.0,2.0,812.0,158.0,1960.0,-37.7714,145.1141,5420.0,1509000.0
215,3,11.0,3147.0,1.0,2.0,583.0,112.0,1950.0,-37.8685,145.0786,3052.0,1337000.0
1903,3,12.8,3033.0,1.0,2.0,584.0,123.0,1980.0,-37.7435,144.8798,5629.0,880000.0
2086,5,7.4,3144.0,3.0,2.0,501.0,233.0,2006.0,-37.8631,145.0353,4675.0,2325000.0
2996,3,6.6,3011.0,1.0,0.0,137.0,98.0,1890.0,-37.8078,144.8972,2417.0,970000.0
603,4,11.2,3186.0,2.0,2.0,605.0,274.0,1920.0,-37.916,145.0064,10579.0,2475000.0
2468,2,5.5,3070.0,1.0,1.0,129.0,115.0,1975.0,-37.7668,145.0063,11364.0,770000.0
5765,4,24.8,3156.0,2.0,4.0,1014.0,280.0,1960.0,-37.88189000000001,145.29148,10788.0,748888.0
5646,2,6.4,3012.0,2.0,1.0,126.0,95.0,2015.0,-37.78458,144.88106000000005,3873.0,642500.0
24,3,13.5,3042.0,2.0,1.0,303.0,225.0,2016.0,-37.718,144.878,3464.0,840000.0
3628,5,7.0,3013.0,2.0,2.0,488.0,213.0,1930.0,-37.8131,144.8778,6543.0,1287000.0
4031,4,13.9,3165.0,1.0,2.0,587.0,161.0,1950.0,-37.9194,145.05700000000004,10969.0,1292000.0
2607,4,3.8,3207.0,2.0,1.0,212.0,158.0,1900.0,-37.8331,144.9412,8648.0,1820000.0
2742,2,8.8,3072.0,1.0,1.0,126.0,79.0,1970.0,-37.7523,145.0091,14577.0,610000.0
1888,4,15.0,3021.0,2.0,2.0,649.0,305.0,2000.0,-37.7382,144.8292,1202.0,751000.0
5300,2,4.3,3032.0,1.0,1.0,4977.0,79.0,2000.0,-37.77367,144.88161000000005,4918.0,353000.0
4598,4,19.6,3076.0,3.0,2.0,508.0,364.0,2012.0,-37.62693,145.01563000000004,10926.0,940000.0
5498,3,15.4,3131.0,1.0,2.0,598.0,143.0,1960.0,-37.80827,145.17885,4973.0,1002000.0
2538,3,9.9,3044.0,1.0,1.0,821.0,106.0,1974.0,-37.7153,144.9418,7485.0,738000.0
4689,4,23.2,3153.0,3.0,2.0,304.0,155.0,1970.0,-37.8543,145.25253,5030.0,860000.0
4430,3,13.5,3020.0,1.0,1.0,757.0,100.0,1950.0,-37.7845,144.8088,6763.0,571000.0
526,3,13.1,3128.0,1.0,2.0,550.0,110.0,1950.0,-37.8275,145.1298,4605.0,1200000.0
1023,3,3.4,3068.0,2.0,1.0,124.0,116.0,2000.0,-37.7934,144.9923,2954.0,930000.0
1718,4,13.7,3188.0,2.0,1.0,667.0,184.0,1935.0,-37.9315,145.0109,5454.0,1800000.0
3503,3,1.9,3003.0,1.0,1.0,0.0,81.0,1996.0,-37.8118,144.9526,2230.0,601000.0
6105,3,11.2,3046.0,1.0,4.0,650.0,135.0,1950.0,-37.70768,144.92586,8870.0,820000.0
1773,2,4.6,3122.0,1.0,1.0,0.0,70.0,1970.0,-37.813,145.0207,11308.0,470000.0
1563,4,9.2,3146.0,3.0,1.0,650.0,266.0,1946.0,-37.8581,145.078,10412.0,1700000.0
2100,3,11.2,3145.0,2.0,1.0,216.0,135.0,1994.0,-37.866,145.0549,8801.0,1253000.0
1435,4,3.5,3068.0,2.0,1.0,188.0,165.0,1900.0,-37.7815,144.9869,6244.0,1785000.0
2992,2,11.4,3084.0,1.0,1.0,151.0,96.0,1980.0,-37.7458,145.0609,3540.0,618000.0
4613,3,5.3,3122.0,1.0,1.0,1079.0,90.0,1940.0,-37.82987,145.03421,11308.0,1000000.0
5585,4,17.9,3192.0,2.0,4.0,679.0,190.0,1960.0,-37.96098,145.04275,9758.0,1200000.0
5944,2,12.3,3166.0,1.0,1.0,0.0,70.0,1970.0,-37.89369,145.08354,3145.0,472000.0
5088,5,16.1,3088.0,3.0,2.0,789.0,290.0,1980.0,-37.69817000000001,145.12852,8524.0,880000.0
234,4,11.0,3147.0,2.0,2.0,514.0,240.0,1935.0,-37.8664,145.0772,3052.0,1790000.0
1692,2,13.7,3188.0,1.0,1.0,90.0,86.0,1985.0,-37.9389,145.0186,5454.0,760000.0
3575,4,7.0,3013.0,2.0,2.0,427.0,233.0,2010.0,-37.8187,144.8771,6543.0,1550000.0
1671,3,12.1,3046.0,1.0,2.0,574.0,106.0,1970.0,-37.7157,144.9507,2606.0,646000.0
3065,2,3.3,3141.0,2.0,2.0,0.0,107.0,1986.0,-37.8376,144.9847,14887.0,1300000.0
5042,2,3.0,3206.0,1.0,0.0,324.0,58.0,1930.0,-37.84469,144.95578,3280.0,685000.0
5955,3,6.4,3012.0,1.0,5.0,653.0,109.0,1930.0,-37.78639,144.88214,3873.0,1005000.0
6172,3,10.5,3020.0,1.0,0.0,694.0,113.6,1950.0,-37.78871,144.81368999999995,6763.0,695000.0
5387,3,13.4,3130.0,2.0,2.0,548.0,127.0,1970.0,-37.84453,145.14446,4387.0,1291000.0
4056,3,5.2,3056.0,1.0,2.0,506.0,196.8,1921.0,-37.7723,144.9694,11918.0,1652000.0
5282,3,7.8,3079.0,1.0,2.0,424.0,114.0,1950.0,-37.76353,145.02941,5549.0,1475000.0
4593,2,21.8,3089.0,1.0,0.0,610.0,61.0,1939.0,-37.67629,145.15589,4258.0,621000.0
3977,4,5.3,3032.0,2.0,1.0,621.0,192.0,1900.0,-37.7778,144.9346,1052.0,1562000.0
5983,1,8.4,3072.0,1.0,1.0,102.0,43.0,2000.0,-37.74679,145.01394,14577.0,505000.0
5468,1,3.4,3031.0,1.0,1.0,0.0,60.0,2000.0,-37.79023,144.92335,5263.0,390000.0
6094,3,19.6,3076.0,2.0,1.0,390.0,147.0,2007.0,-37.62882000000001,145.00978999999995,10926.0,560000.0
5382,2,23.2,3153.0,1.0,1.0,158.0,69.0,1975.0,-37.845,145.25624,5030.0,520000.0
4487,3,2.5,3067.0,1.0,0.0,198.0,98.0,1900.0,-37.8025,144.9939,4019.0,1000000.0
1211,4,10.3,3084.0,2.0,3.0,871.0,322.0,1937.0,-37.7612,145.0676,1651.0,2600000.0
3832,4,7.8,3012.0,2.0,1.0,274.0,172.0,1910.0,-37.8078,144.8825,1808.0,1275000.0
5574,4,10.8,3105.0,3.0,4.0,646.0,320.0,1998.0,-37.77387,145.0889,4480.0,1751000.0
683,2,5.2,3056.0,1.0,1.0,0.0,75.0,2011.0,-37.777,144.9703,11918.0,600000.0
4297,2,12.1,3163.0,1.0,2.0,1113.0,93.0,2010.0,-37.8892,145.0664,4442.0,582000.0
5375,2,6.8,3016.0,1.0,2.0,169.0,78.54,2000.0,-37.86682,144.90003000000004,6380.0,880000.0
4831,3,3.5,3054.0,1.0,0.0,204.0,194.0,1910.0,-37.78251,144.96817,1008.0,1900000.0
2045,2,9.2,3012.0,1.0,1.0,1972.0,63.0,1960.0,-37.7863,144.8769,3873.0,275000.0
3755,5,7.5,3123.0,2.0,2.0,452.0,319.0,1902.0,-37.8223,145.0494,6482.0,2250000.0
5425,3,22.2,3172.0,2.0,1.0,539.0,134.0,1968.0,-37.98086,145.11993,3940.0,806000.0
4225,4,7.5,3123.0,3.0,2.0,667.0,310.0,1988.0,-37.8374,145.0511,6482.0,3600000.0
1745,3,4.6,3122.0,1.0,0.0,232.0,90.0,1900.0,-37.8173,145.0252,11308.0,1300000.0
1113,2,9.2,3058.0,1.0,1.0,145.0,105.0,2010.0,-37.7295,144.9641,3445.0,600000.0
4308,4,8.4,3015.0,2.0,3.0,580.0,222.0,1890.0,-37.8477,144.8903,5498.0,2337000.0
103,2,13.8,3018.0,2.0,1.0,675.0,100.0,1950.0,-37.8653,144.8129,5301.0,857000.0
1863,3,7.9,3079.0,2.0,2.0,608.0,165.0,1920.0,-37.7702,145.0398,5549.0,1605000.0
4151,4,13.9,3108.0,2.0,2.0,664.0,150.0,1980.0,-37.7895,145.1116,9028.0,1400000.0
531,3,13.1,3128.0,1.0,1.0,702.0,134.0,1950.0,-37.827,145.1209,4605.0,1325000.0
1695,3,13.7,3188.0,2.0,3.0,373.0,113.0,1984.0,-37.9395,145.0088,5454.0,1120000.0
4102,4,7.8,3124.0,2.0,1.0,790.0,251.0,1890.0,-37.8269,145.0661,8920.0,3550000.0
5930,5,16.7,3150.0,2.0,3.0,650.0,152.0,1975.0,-37.90383,145.17166,15321.0,1182000.0
1880,4,7.9,3079.0,3.0,2.0,608.0,315.0,1980.0,-37.7705,145.0396,5549.0,2090000.0
6057,2,4.0,3057.0,1.0,1.0,71.0,47.0,1970.0,-37.77169,144.97557,5533.0,501000.0
1615,3,13.0,3046.0,1.0,1.0,616.0,125.0,1960.0,-37.7029,144.9053,8870.0,588000.0
2735,4,8.8,3072.0,1.0,2.0,400.0,147.0,1940.0,-37.7371,145.0111,14577.0,875000.0
2489,2,11.5,3046.0,1.0,1.0,161.0,91.0,2012.0,-37.7204,144.9131,2651.0,522000.0
1282,2,7.7,3184.0,1.0,1.0,0.0,63.0,1970.0,-37.8761,144.9821,8989.0,500000.0
3720,3,12.4,3060.0,2.0,1.0,603.0,115.0,1940.0,-37.7194,144.9678,5070.0,783000.0
2154,2,8.7,3032.0,2.0,1.0,176.0,142.0,2010.0,-37.7693,144.8905,4918.0,510000.0
2179,3,8.7,3032.0,2.0,2.0,211.0,234.0,2005.0,-37.7848,144.8969,4918.0,884500.0
5993,3,15.2,3191.0,2.0,1.0,390.0,125.0,1950.0,-37.95035,145.01571,4497.0,1651000.0
1767,2,4.6,3122.0,1.0,1.0,0.0,93.0,1940.0,-37.8184,145.0163,11308.0,815000.0
46,3,13.5,3042.0,2.0,1.0,293.0,102.0,1960.0,-37.72,144.8776,3464.0,825000.0
5271,2,8.8,3081.0,1.0,1.0,129.0,106.0,2013.0,-37.74931,145.05505,2947.0,680000.0
1746,2,4.6,3122.0,1.0,1.0,0.0,52.0,1970.0,-37.8192,145.0385,11308.0,440000.0
5564,3,13.4,3130.0,1.0,2.0,492.0,124.0,1957.0,-37.81169000000001,145.15735,5713.0,1100000.0
2540,2,9.9,3044.0,1.0,1.0,159.0,87.0,1990.0,-37.7291,144.9446,7485.0,452000.0
3494,2,1.9,3003.0,2.0,2.0,54.0,89.0,2006.0,-37.8094,144.9479,2230.0,800000.0
44,3,13.5,3042.0,2.0,2.0,422.0,126.0,1995.0,-37.7164,144.8792,3464.0,715000.0
5189,2,5.2,3055.0,1.0,1.0,54.0,60.0,1970.0,-37.75948,144.94758000000004,7082.0,460000.0
2176,3,8.7,3032.0,1.0,1.0,695.0,141.0,1940.0,-37.7825,144.886,4918.0,940000.0
3395,3,6.5,3071.0,2.0,2.0,210.0,108.0,2010.0,-37.7551,144.9993,8870.0,898000.0
2222,4,11.8,3127.0,2.0,6.0,2187.0,327.0,1903.0,-37.8186,145.1134,2079.0,3900000.0
2541,3,9.9,3044.0,1.0,1.0,192.0,121.0,2005.0,-37.7177,144.9321,7485.0,522500.0
2820,3,11.2,3073.0,1.0,2.0,159.0,97.0,1970.0,-37.7277,145.0248,21650.0,470000.0
2716,2,8.8,3072.0,1.0,2.0,479.0,85.0,1950.0,-37.733,144.9961,14577.0,876000.0
914,4,3.2,3054.0,2.0,2.0,504.0,168.0,1890.0,-37.7805,144.9721,3106.0,2520000.0
5158,3,10.4,3042.0,2.0,1.0,300.0,212.0,2011.0,-37.71917,144.87819,3464.0,856000.0
941,2,11.4,3163.0,1.0,1.0,0.0,56.0,1970.0,-37.8881,145.0558,7822.0,465000.0
1494,3,6.4,3011.0,1.0,2.0,323.0,129.0,1900.0,-37.7935,144.8893,7570.0,780000.0
5124,4,21.5,3195.0,2.0,2.0,597.0,150.0,1970.0,-37.99232,145.08469,5087.0,1300000.0
1547,3,9.2,3146.0,2.0,2.0,745.0,157.0,1920.0,-37.8501,145.059,10412.0,2115000.0
1252,2,7.7,3184.0,1.0,1.0,553.0,83.0,1960.0,-37.8802,144.9942,8989.0,525000.0
198,4,5.9,3032.0,1.0,1.0,552.0,155.0,1920.0,-37.7769,144.9138,6567.0,1345000.0
2639,2,3.8,3207.0,1.0,1.0,0.0,100.0,2000.0,-37.8424,144.9449,8648.0,735000.0
3894,3,8.2,3012.0,1.0,1.0,0.0,56.0,1965.0,-37.7964,144.8672,5058.0,347000.0
4309,3,8.4,3015.0,1.0,0.0,452.0,146.0,1950.0,-37.8402,144.8886,5498.0,1075000.0
2087,3,7.4,3144.0,2.0,1.0,246.0,106.0,1910.0,-37.871,145.0364,4675.0,1970000.0
3703,4,9.8,3040.0,2.0,1.0,179.0,160.0,1995.0,-37.7527,144.8824,588.0,652500.0
3482,2,14.9,3087.0,1.0,2.0,605.0,114.0,1960.0,-37.7118,145.088,2329.0,662000.0
1071,4,7.8,3058.0,3.0,1.0,420.0,146.0,1920.0,-37.7501,144.96200000000005,11204.0,1136000.0
5200,3,10.1,3163.0,2.0,2.0,0.0,122.0,2008.0,-37.89622,145.06032,7822.0,1042000.0
4963,1,5.3,3122.0,1.0,1.0,0.0,53.0,1970.0,-37.82538,145.02546,11308.0,375000.0
3162,3,6.1,3182.0,2.0,2.0,289.0,122.0,1979.0,-37.8726,144.9782,13240.0,1900000.0
5342,3,12.0,3073.0,2.0,2.0,289.0,147.0,2009.0,-37.70798,145.02101000000005,21650.0,635000.0
5016,3,2.4,3121.0,2.0,1.0,105.0,110.0,1997.0,-37.82146,145.00203,14949.0,1190000.0
1944,3,4.2,3031.0,1.0,0.0,239.0,135.0,1910.0,-37.7923,144.9324,5263.0,1165000.0
5783,2,21.3,3135.0,1.0,1.0,0.0,80.0,1980.0,-37.82118,145.24138,3794.0,525000.0
1782,2,4.6,3122.0,2.0,1.0,191.0,151.0,1975.0,-37.813,145.0167,11308.0,1055000.0
1525,2,6.4,3011.0,2.0,1.0,0.0,79.0,2009.0,-37.8006,144.9053,7570.0,395000.0
2527,3,9.9,3044.0,1.0,2.0,50.0,141.0,1950.0,-37.734,144.9416,7485.0,1120000.0
1967,2,4.2,3031.0,1.0,1.0,169.0,90.0,1900.0,-37.7925,144.9315,5263.0,850000.0
5338,3,8.4,3072.0,1.0,2.0,483.0,186.0,1930.0,-37.73261,144.99535,14577.0,1171000.0
2676,2,4.5,3181.0,1.0,0.0,214.0,122.0,1915.0,-37.8572,145.0066,7717.0,1582000.0
2345,3,8.4,3015.0,1.0,2.0,453.0,145.0,1950.0,-37.8414,144.8707,5498.0,950000.0
769,3,5.9,3055.0,1.0,2.0,353.0,101.0,1930.0,-37.764,144.9428,7082.0,1330000.0
659,1,10.7,3187.0,1.0,1.0,0.0,57.0,1950.0,-37.9164,145.0228,6938.0,340000.0
4985,4,17.2,3132.0,1.0,1.0,842.0,160.0,1950.0,-37.81235,145.19756,6871.0,1302000.0
4984,4,17.9,3082.0,2.0,2.0,612.0,236.0,2013.0,-37.65478,145.05199,10529.0,865000.0
5373,3,6.4,3012.0,1.0,1.0,126.0,120.0,1995.0,-37.80962,144.86876999999996,5058.0,597000.0
1570,4,9.2,3146.0,3.0,2.0,366.0,26.0,1999.0,-37.8503,145.0586,10412.0,1825000.0
614,3,11.2,3186.0,1.0,1.0,659.0,161.0,1942.0,-37.919,144.9953,10579.0,2900000.0
5988,2,2.4,3121.0,1.0,1.0,3512.0,51.0,2011.0,-37.81828,144.99788999999996,14949.0,419000.0
1201,3,13.9,3108.0,2.0,2.0,771.0,169.0,1960.0,-37.7765,145.11700000000005,9028.0,1100000.0
861,2,7.8,3124.0,1.0,1.0,0.0,77.0,1965.0,-37.8255,145.0592,8920.0,502000.0
2349,3,8.4,3015.0,1.0,2.0,767.0,111.0,1960.0,-37.8466,144.8636,5498.0,1176000.0
3377,4,13.8,3107.0,2.0,2.0,652.0,145.0,1965.0,-37.7557,145.0957,5420.0,1020000.0
5250,3,12.9,3043.0,1.0,1.0,935.0,130.0,1975.0,-37.69744,144.89073,3285.0,755000.0
4415,4,9.7,3041.0,1.0,1.0,543.0,137.0,1960.0,-37.7199,144.9044,3284.0,810000.0
1202,3,13.9,3108.0,2.0,2.0,649.0,150.0,1965.0,-37.7794,145.1224,9028.0,1202000.0
455,4,13.9,3165.0,2.0,2.0,305.0,207.0,2012.0,-37.9245,145.0507,10969.0,1185000.0
4650,4,8.5,3044.0,2.0,3.0,555.0,128.0,1950.0,-37.71561,144.94336,7485.0,780000.0
1597,4,13.0,3046.0,2.0,1.0,683.0,138.0,2017.0,-37.6964,144.9314,8870.0,550000.0
4479,3,7.0,3013.0,2.0,0.0,354.0,135.0,1930.0,-37.8212,144.8937,6543.0,970000.0
1546,3,9.2,3146.0,2.0,1.0,704.0,134.0,1940.0,-37.852,145.0942,10412.0,1600000.0
258,3,10.5,3034.0,1.0,1.0,0.0,103.0,1980.0,-37.7634,144.8611,4502.0,750000.0
2105,4,11.2,3145.0,3.0,2.0,412.0,254.0,1930.0,-37.8707,145.0482,8801.0,2123000.0
5355,2,0.7,3006.0,1.0,1.0,3634.0,80.0,1993.0,-37.8281,144.96627,8400.0,600000.0
654,3,10.7,3187.0,2.0,2.0,337.0,222.0,2000.0,-37.9196,145.0205,6938.0,1300000.0
1144,2,1.6,3066.0,2.0,1.0,0.0,153.0,1920.0,-37.8042,144.9845,4553.0,1230000.0
2340,3,8.4,3015.0,2.0,2.0,284.0,125.0,1890.0,-37.8446,144.8861,5498.0,1046000.0
3009,3,6.6,3011.0,2.0,1.0,309.0,149.0,1910.0,-37.807,144.898,2417.0,920000.0
3095,3,3.3,3141.0,1.0,0.0,146.0,89.0,1910.0,-37.8454,144.9888,14887.0,1125000.0
5542,4,12.9,3043.0,2.0,2.0,700.0,267.0,1999.0,-37.70598,144.87616,3296.0,895000.0
1372,3,8.0,3040.0,1.0,2.0,0.0,700.0,1915.0,-37.7566,144.9155,9264.0,1100000.0
3826,2,7.8,3012.0,2.0,0.0,84.0,130.0,1900.0,-37.8058,144.8846,1808.0,730000.0
5628,3,5.3,3122.0,1.0,1.0,333.0,108.0,1930.0,-37.82737,145.02971000000005,11308.0,1425000.0
2473,1,5.5,3070.0,1.0,1.0,0.0,43.0,2014.0,-37.7831,145.0124,11364.0,400000.0
934,1,11.4,3163.0,1.0,1.0,0.0,33.0,1970.0,-37.8888,145.0533,7822.0,330000.0
4701,5,10.3,3187.0,3.0,2.0,645.0,249.0,1990.0,-37.91818,145.01513,6938.0,2000000.0
4336,2,9.9,3044.0,1.0,1.0,587.0,95.0,1920.0,-37.7306,144.9357,7485.0,999000.0
5484,5,17.9,3082.0,3.0,2.0,656.0,130.0,1970.0,-37.6641,145.05123,10529.0,704500.0
1969,2,4.2,3031.0,1.0,1.0,0.0,90.0,1970.0,-37.7937,144.9295,5263.0,773000.0
1230,3,8.5,3185.0,2.0,2.0,108.0,3.0,2002.0,-37.8858,145.0012,4898.0,820000.0
257,3,10.5,3034.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,4502.0,850000.0
4709,4,14.7,3151.0,2.0,2.0,599.0,120.0,1960.0,-37.848,145.14165,4048.0,1032000.0
4900,4,11.4,3204.0,4.0,2.0,673.0,156.0,1935.0,-37.91888,145.04775,6795.0,2700000.0
865,3,7.8,3124.0,2.0,2.0,656.0,225.0,2009.0,-37.841,145.0824,8920.0,2250000.0
2067,3,7.4,3144.0,2.0,1.0,231.0,180.0,1890.0,-37.8607,145.0373,4675.0,2050000.0
2252,2,6.9,3039.0,1.0,1.0,1981.0,111.0,2006.0,-37.7677,144.9221,6232.0,515000.0
4138,3,7.8,3058.0,1.0,3.0,414.0,153.1,1930.0,-37.7432,144.9573,11204.0,990000.0
2025,4,5.6,3101.0,3.0,2.0,700.0,700.0,1992.0,-37.8033,145.0526,10331.0,2600000.0
2165,4,8.7,3032.0,2.0,2.0,452.0,245.0,1999.0,-37.774,144.877,4918.0,1048700.0
5174,4,11.4,3204.0,2.0,2.0,603.0,148.0,1920.0,-37.91655,145.02448,6795.0,1479000.0
1672,3,12.1,3046.0,2.0,3.0,230.0,113.0,2000.0,-37.7073,144.9486,2606.0,545000.0
3918,2,8.2,3012.0,1.0,1.0,781.0,82.0,2013.0,-37.8079,144.8684,5058.0,420000.0
5327,4,21.5,3195.0,2.0,4.0,641.0,180.0,1980.0,-37.98464,145.08185,5087.0,1137500.0
3792,3,10.6,3084.0,1.0,1.0,662.0,159.0,1950.0,-37.7507,145.062,2890.0,1195000.0
3670,3,4.5,3057.0,3.0,2.0,87.0,151.0,1998.0,-37.7739,144.975,5533.0,1050000.0
3163,2,6.1,3182.0,1.0,1.0,0.0,73.0,2000.0,-37.859,144.9767,13240.0,390000.0
4389,3,2.6,3121.0,1.0,2.0,0.0,100.0,2010.0,-37.8221,144.9988,14949.0,1052000.0
4909,2,5.2,3056.0,1.0,0.0,0.0,64.0,2009.0,-37.77002,144.97154,11918.0,510000.0
290,5,9.7,3103.0,3.0,2.0,715.0,420.0,2009.0,-37.8028,145.0768,5682.0,2570000.0
2015,3,5.6,3101.0,1.0,1.0,904.0,110.0,1980.0,-37.801,145.0297,10331.0,732000.0
2047,3,9.2,3012.0,2.0,1.0,156.0,124.0,2012.0,-37.7898,144.8722,3873.0,695000.0
5885,2,11.4,3204.0,1.0,1.0,834.0,75.0,1967.0,-37.91627,145.03892,6795.0,410000.0
422,2,13.0,3204.0,1.0,2.0,274.0,96.0,1970.0,-37.9178,145.0413,6795.0,910000.0
6029,4,14.7,3030.0,2.0,2.0,520.0,201.0,2014.0,-37.91859,144.64143,16166.0,665000.0
4706,2,5.2,3056.0,2.0,1.0,77.0,88.0,2007.0,-37.7617,144.96406000000005,11918.0,765000.0
243,4,12.2,3147.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,2894.0,1100000.0
1034,3,3.4,3068.0,3.0,1.0,67.0,119.0,2010.0,-37.7946,144.9989,2954.0,825000.0
5839,4,35.4,3198.0,2.0,4.0,611.0,184.75,1980.0,-38.10226,145.14459,8077.0,763000.0
3375,4,13.8,3107.0,2.0,2.0,673.0,280.0,2005.0,-37.7647,145.1186,5420.0,1650000.0
3728,4,12.4,3060.0,2.0,1.0,613.0,219.0,1970.0,-37.7034,144.9666,5070.0,750000.0
2766,2,11.2,3073.0,1.0,1.0,171.0,94.0,2009.0,-37.711,145.0027,21650.0,405000.0
4514,2,7.7,3184.0,2.0,2.0,0.0,92.0,2001.0,-37.8857,144.9884,8989.0,800000.0
5084,2,2.1,3065.0,1.0,1.0,470.0,65.0,2007.0,-37.79723,144.97686000000004,5825.0,700000.0
474,3,13.9,3165.0,2.0,2.0,421.0,126.0,1950.0,-37.9168,145.0809,10969.0,780000.0
181,4,5.9,3032.0,3.0,2.0,562.0,204.0,1890.0,-37.782,144.903,6567.0,1640000.0
6136,3,26.5,3138.0,1.0,2.0,886.0,120.0,1960.0,-37.7753,145.31266000000005,8280.0,696000.0
2130,3,11.2,3145.0,2.0,2.0,606.0,133.0,1965.0,-37.8831,145.0879,8801.0,1335000.0
1200,3,13.9,3108.0,1.0,2.0,109.0,120.0,2001.0,-37.7749,145.1138,9028.0,751800.0
2838,3,11.2,3073.0,1.0,2.0,521.0,100.0,2010.0,-37.7097,144.9912,21650.0,475000.0
718,2,5.2,3056.0,1.0,1.0,0.0,57.0,1973.0,-37.7597,144.9655,11918.0,435000.0
4795,4,29.8,3338.0,2.0,1.0,766.0,147.0,1980.0,-37.69791,144.5807,4718.0,355000.0
5101,2,16.3,3075.0,1.0,2.0,416.0,93.0,1960.0,-37.67096,145.02445,8279.0,511500.0
597,5,11.2,3186.0,5.0,2.0,552.0,219.0,1920.0,-37.9012,144.997,10579.0,2100000.0
2110,3,11.2,3145.0,3.0,2.0,0.0,130.0,1988.0,-37.8812,145.05700000000004,8801.0,1135000.0
2514,3,14.7,3167.0,1.0,2.0,531.0,118.0,1962.0,-37.9303,145.082,3692.0,850500.0
5789,3,11.7,3033.0,2.0,1.0,313.0,140.0,1960.0,-37.74214,144.86965,5629.0,920000.0
5676,1,4.6,3181.0,1.0,2.0,0.0,50.0,1960.0,-37.85126,145.00832,7717.0,400000.0
4176,5,4.4,3031.0,1.0,1.0,432.0,200.0,1915.0,-37.7859,144.9323,3593.0,1550000.0
1381,3,9.4,3041.0,2.0,1.0,0.0,134.0,2002.0,-37.7364,144.8977,1308.0,765000.0
266,3,10.5,3034.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,4502.0,892500.0
5879,5,9.5,3034.0,2.0,3.0,577.0,166.0,1985.0,-37.75261,144.85631,4502.0,800000.0
4299,2,12.1,3163.0,1.0,1.0,77.0,77.0,1970.0,-37.8999,145.0643,4442.0,535000.0
4943,4,7.5,3040.0,1.0,3.0,616.0,170.0,1900.0,-37.75728,144.90723,9264.0,1155000.0
1332,3,8.0,3040.0,2.0,1.0,291.0,224.0,2013.0,-37.7499,144.8927,9264.0,1000000.0
4234,2,9.4,3081.0,1.0,2.0,465.0,81.0,1960.0,-37.7369,145.0371,2674.0,650000.0
509,3,13.9,3165.0,2.0,1.0,210.0,131.0,2005.0,-37.9075,145.061,10969.0,860000.0
4223,2,4.6,3122.0,1.0,0.0,0.0,82.3,1960.0,-37.832,145.0431,11308.0,560000.0
1871,2,7.9,3079.0,1.0,1.0,71.0,70.0,1960.0,-37.7634,145.0406,5549.0,500000.0
