,Rooms,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Price
3018,2,6.6,3011.0,1.0,1.0,0.0,71.0,1975.0,-37.8066,144.8971,2417.0,355000.0
2604,2,3.8,3207.0,2.0,1.0,0.0,110.0,2006.0,-37.8392,144.9257,8648.0,1100000.0
1454,2,4.4,3031.0,1.0,1.0,0.0,59.0,1970.0,-37.7825,144.9239,3593.0,391000.0
4727,3,6.7,3058.0,1.0,1.0,64.0,109.0,2011.0,-37.75535,144.96481,11204.0,690000.0
3885,2,11.8,3204.0,1.0,2.0,452.0,105.0,1930.0,-37.9024,145.0539,3578.0,1177000.0
3846,4,12.1,3163.0,2.0,2.0,660.0,167.0,1920.0,-37.8932,145.0681,4442.0,1610000.0
3389,3,6.5,3071.0,2.0,2.0,540.0,129.0,1935.0,-37.7554,145.0211,8870.0,887000.0
3912,3,8.2,3012.0,1.0,4.0,1000.0,85.0,1930.0,-37.7936,144.8639,5058.0,1575000.0
1672,3,12.1,3046.0,2.0,3.0,230.0,113.0,2000.0,-37.7073,144.9486,2606.0,545000.0
2683,3,4.5,3181.0,2.0,0.0,146.0,139.0,1900.0,-37.8519,145.0055,7717.0,1612000.0
3807,3,9.0,3079.0,2.0,1.0,180.0,165.0,2012.0,-37.772,145.0538,1554.0,1050000.0
2207,2,4.1,3206.0,1.0,0.0,123.0,73.0,1910.0,-37.8551,144.968,2019.0,1025000.0
2872,2,2.6,3121.0,1.0,1.0,0.0,62.0,1970.0,-37.8258,145.0057,14949.0,479000.0
5180,4,10.3,3187.0,1.0,2.0,606.0,163.0,1948.0,-37.91684,145.01727,6938.0,1605000.0
729,2,5.2,3056.0,1.0,1.0,0.0,74.0,2004.0,-37.7703,144.9533,11918.0,590000.0
4272,4,11.2,3145.0,2.0,2.0,230.0,178.0,2007.0,-37.8806,145.0831,8801.0,1380000.0
2527,3,9.9,3044.0,1.0,2.0,50.0,141.0,1950.0,-37.734,144.9416,7485.0,1120000.0
1760,2,4.6,3122.0,1.0,1.0,0.0,70.0,2013.0,-37.8268,145.0344,11308.0,560000.0
3581,4,7.0,3013.0,2.0,2.0,244.0,206.0,2011.0,-37.8139,144.8741,6543.0,1235000.0
96,4,13.8,3018.0,1.0,2.0,745.0,130.0,1950.0,-37.8658,144.8155,5301.0,845000.0
1327,4,8.0,3040.0,3.0,1.0,475.0,272.0,2007.0,-37.7418,144.8938,9264.0,1590000.0
3130,3,7.7,3015.0,1.0,0.0,274.0,131.0,1910.0,-37.8282,144.8856,1223.0,927000.0
1611,3,13.0,3046.0,1.0,1.0,325.0,106.0,1970.0,-37.7001,144.9291,8870.0,460000.0
1431,3,3.5,3068.0,1.0,0.0,275.0,116.0,1915.0,-37.7779,144.9862,6244.0,1286000.0
5282,3,7.8,3079.0,1.0,2.0,424.0,114.0,1950.0,-37.76353,145.02941,5549.0,1475000.0
1733,3,4.6,3122.0,1.0,1.0,181.0,122.0,1969.0,-37.8243,145.0328,11308.0,1189000.0
4110,3,11.4,3163.0,2.0,2.0,515.0,156.0,1930.0,-37.8924,145.0541,7822.0,1200000.0
5453,3,11.2,3046.0,1.0,1.0,626.0,122.0,1950.0,-37.71425,144.95013,2606.0,735000.0
3643,3,9.1,3040.0,1.0,1.0,465.0,115.0,1950.0,-37.7626,144.8954,1543.0,1190000.0
5937,3,13.8,3188.0,2.0,2.0,220.0,139.0,2014.0,-37.93487,145.00093,5454.0,1405000.0
3068,4,3.3,3141.0,2.0,0.0,292.0,272.0,1880.0,-37.8377,144.9894,14887.0,5700000.0
1180,3,13.9,3108.0,2.0,2.0,731.0,140.0,1960.0,-37.7892,145.131,9028.0,1485000.0
5462,2,7.8,3079.0,1.0,0.0,620.0,114.0,1920.0,-37.76091,145.04437,5549.0,1320000.0
2146,3,8.7,3032.0,2.0,2.0,202.0,121.0,2006.0,-37.768,144.8894,4918.0,662500.0
4855,1,0.7,3006.0,1.0,1.0,63.0,51.0,2010.0,-37.83014,144.96967,8400.0,422000.0
1235,2,8.5,3185.0,1.0,1.0,0.0,1561.0,1966.0,-37.8829,145.0033,4898.0,741000.0
5275,4,18.0,3037.0,2.0,2.0,661.0,196.0,1999.0,-37.69655,144.75538,5556.0,677000.0
5541,3,18.4,3029.0,2.0,2.0,347.0,134.0,2010.0,-37.83963,144.71487,5811.0,451000.0
1539,4,9.2,3146.0,4.0,2.0,708.0,323.0,1985.0,-37.8646,145.0673,10412.0,1900000.0
4528,2,4.2,3031.0,1.0,1.0,0.0,86.0,2000.0,-37.7897,144.9228,5263.0,500000.0
517,4,13.9,3165.0,2.0,2.0,610.0,167.0,1950.0,-37.9207,145.0757,10969.0,1255000.0
4358,3,8.8,3072.0,2.0,2.0,572.0,118.0,1935.0,-37.736,145.0033,14577.0,1190000.0
3353,3,13.8,3107.0,1.0,2.0,900.0,125.0,1960.0,-37.764,145.1097,5420.0,1290000.0
1785,2,4.6,3122.0,1.0,1.0,0.0,85.0,1970.0,-37.8157,145.0273,11308.0,495000.0
1126,3,9.2,3058.0,2.0,3.0,556.0,129.0,1950.0,-37.7305,144.9605,3445.0,707000.0
5040,3,14.7,3030.0,2.0,2.0,1025.0,195.0,1970.0,-37.90188,144.65138000000005,16166.0,830000.0
2035,4,7.5,3102.0,4.0,3.0,948.0,311.0,1960.0,-37.7881,145.0631,2671.0,2081000.0
3102,2,3.3,3141.0,1.0,1.0,0.0,61.0,1965.0,-37.8337,144.9886,14887.0,480000.0
2703,3,8.8,3072.0,1.0,1.0,594.0,92.0,1960.0,-37.7512,145.017,14577.0,690000.0
647,4,10.7,3187.0,2.0,4.0,678.0,233.0,1940.0,-37.9255,145.0118,6938.0,2050000.0
1209,4,10.3,3084.0,3.0,2.0,723.0,290.0,1950.0,-37.7615,145.0705,1651.0,2050000.0
4639,3,16.2,3094.0,2.0,3.0,382.0,128.0,1970.0,-37.72857,145.12728,3891.0,655000.0
2734,2,8.8,3072.0,1.0,1.0,372.0,82.0,1940.0,-37.7348,144.9852,14577.0,630000.0
2289,3,14.6,3189.0,1.0,4.0,695.0,165.0,1970.0,-37.9364,145.0559,2555.0,836000.0
2781,3,11.2,3073.0,1.0,3.0,620.0,114.0,1960.0,-37.7099,144.9938,21650.0,650000.0
5468,1,3.4,3031.0,1.0,1.0,0.0,60.0,2000.0,-37.79023,144.92335,5263.0,390000.0
5766,4,24.8,3156.0,2.0,1.0,738.0,148.0,1985.0,-37.89863,145.26708,10788.0,850000.0
4480,2,7.0,3013.0,1.0,3.0,531.0,111.0,1940.0,-37.8158,144.8707,6543.0,1256000.0
1493,3,6.4,3011.0,1.0,1.0,451.0,130.0,1910.0,-37.8023,144.8915,7570.0,932000.0
1323,3,8.0,3040.0,1.0,3.0,533.0,125.0,1955.0,-37.7462,144.8953,9264.0,1226000.0
2142,2,8.7,3032.0,1.0,2.0,5661.0,103.0,1940.0,-37.773,144.8806,4918.0,420000.0
1806,4,10.5,3081.0,1.0,2.0,722.0,208.0,1975.0,-37.7477,145.0565,2947.0,856000.0
701,4,5.2,3056.0,2.0,3.0,271.0,180.0,1900.0,-37.7769,144.9691,11918.0,1800000.0
58,3,3.3,3206.0,2.0,2.0,0.0,85.0,2000.0,-37.8451,144.9511,3280.0,1370000.0
5372,3,14.7,3030.0,1.0,2.0,660.0,113.0,1960.0,-37.90908,144.65774,16166.0,570000.0
4545,1,7.7,3015.0,1.0,1.0,89.0,37.0,1980.0,-37.8291,144.8848,1223.0,380000.0
2780,2,11.2,3073.0,1.0,2.0,132.0,83.0,1980.0,-37.709,145.0219,21650.0,440000.0
4123,3,13.6,3148.0,2.0,2.0,213.0,115.0,2012.0,-37.8827,145.0942,3582.0,820000.0
3407,1,6.5,3071.0,1.0,1.0,0.0,44.0,1965.0,-37.7539,145.0075,8870.0,383000.0
1001,2,9.3,3162.0,2.0,2.0,464.0,272.0,2016.0,-37.8901,145.0224,5051.0,1262000.0
3891,4,8.2,3012.0,2.0,3.0,390.0,149.0,1950.0,-37.7926,144.8639,5058.0,837000.0
4520,2,1.6,3065.0,1.0,0.0,131.0,110.0,1900.0,-37.7999,144.9776,5825.0,1350000.0
2880,2,2.6,3121.0,2.0,1.0,220.0,131.0,1920.0,-37.8284,144.9989,14949.0,1506000.0
4097,3,7.8,3124.0,1.0,2.0,643.0,116.0,1920.0,-37.8405,145.0924,8920.0,1930000.0
1635,2,13.0,3046.0,1.0,1.0,176.0,89.0,2012.0,-37.7081,144.912,8870.0,465000.0
943,2,11.4,3163.0,1.0,1.0,144.0,96.0,2000.0,-37.892,145.0482,7822.0,707000.0
5432,3,18.0,3095.0,1.0,2.0,197.0,108.0,2009.0,-37.71613,145.13939,6990.0,655000.0
1193,2,13.9,3108.0,1.0,1.0,67.0,68.0,1975.0,-37.7887,145.1436,9028.0,452000.0
2033,3,7.5,3102.0,1.0,2.0,672.0,152.0,1940.0,-37.789,145.0616,2671.0,1920000.0
1319,3,8.0,3040.0,2.0,2.0,188.0,171.0,1900.0,-37.7532,144.9178,9264.0,1467000.0
5622,3,11.2,3046.0,1.0,2.0,604.0,132.0,1960.0,-37.70855,144.90441,8870.0,770000.0
3910,2,8.2,3012.0,1.0,1.0,267.0,95.0,1940.0,-37.8021,144.8629,5058.0,770000.0
5858,2,14.7,3030.0,1.0,1.0,190.0,113.0,1980.0,-37.90423,144.67008,16166.0,335000.0
632,5,10.7,3187.0,2.0,5.0,775.0,270.0,1920.0,-37.932,145.0284,6938.0,1200000.0
2794,1,11.2,3073.0,1.0,2.0,96.0,45.0,2009.0,-37.7175,145.0081,21650.0,350000.0
1886,3,15.0,3021.0,2.0,4.0,530.0,186.0,1980.0,-37.7375,144.8282,1202.0,582000.0
2911,3,2.6,3121.0,1.0,1.0,199.0,110.0,1920.0,-37.8139,145.0039,14949.0,1182000.0
2347,4,8.4,3015.0,2.0,2.0,299.0,198.0,2004.0,-37.8477,144.8706,5498.0,1040000.0
190,3,5.9,3032.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,6567.0,1037500.0
401,4,13.0,3204.0,3.0,2.0,271.0,205.0,2010.0,-37.9252,145.0494,6795.0,1155000.0
5873,3,4.3,3032.0,1.0,2.0,159.0,129.0,2011.0,-37.78329,144.91842,6567.0,855000.0
3281,5,13.5,3020.0,2.0,2.0,596.0,176.0,1997.0,-37.7981,144.7936,6763.0,621000.0
519,3,13.9,3165.0,2.0,1.0,326.0,133.0,1950.0,-37.9236,145.0545,10969.0,870000.0
43,3,13.5,3042.0,3.0,2.0,555.0,192.0,1980.0,-37.7285,144.8694,3464.0,810000.0
5909,4,18.0,3037.0,2.0,2.0,344.0,105.9,1995.0,-37.719,144.76699,2898.0,505000.0
3647,3,9.1,3040.0,3.0,1.0,593.0,205.0,2016.0,-37.7584,144.8968,1543.0,1300000.0
2303,4,14.6,3189.0,2.0,1.0,603.0,140.0,1955.0,-37.9381,145.0534,2555.0,1070000.0
4646,1,11.4,3204.0,1.0,1.0,1006.0,51.0,2010.0,-37.90164,145.04138999999995,3578.0,454000.0
3047,3,2.1,3205.0,2.0,2.0,0.0,90.0,2003.0,-37.8319,144.9682,5943.0,742000.0
6188,3,35.5,3757.0,2.0,1.0,972.0,149.0,1996.0,-37.51232,145.13282,2170.0,601000.0
1579,4,9.2,3146.0,2.0,3.0,548.0,205.0,1930.0,-37.8536,145.0547,10412.0,1857000.0
149,4,6.3,3143.0,3.0,3.0,563.0,333.0,2000.0,-37.8582,145.0138,4836.0,4200000.0
5673,2,3.5,3207.0,2.0,1.0,0.0,77.0,2013.0,-37.84158,144.93809,8648.0,760000.0
3196,4,6.1,3182.0,2.0,2.0,436.0,211.0,1880.0,-37.8629,144.9887,13240.0,1950000.0
3963,3,2.5,3121.0,1.0,1.0,326.0,100.0,1890.0,-37.8283,144.9946,1123.0,1300000.0
4392,1,2.6,3121.0,1.0,0.0,126.0,77.0,1900.0,-37.8259,145.0107,14949.0,911000.0
4316,3,5.5,3070.0,1.0,0.0,191.0,108.0,1915.0,-37.7717,144.995,11364.0,1300000.0
5745,3,11.7,3148.0,2.0,2.0,382.0,151.0,2000.0,-37.88304,145.0969,3582.0,960000.0
282,2,6.6,3183.0,1.0,1.0,0.0,59.0,1970.0,-37.8667,144.9917,2952.0,474000.0
3900,3,8.2,3012.0,1.0,1.0,442.0,123.0,1950.0,-37.7914,144.8812,5058.0,840000.0
387,3,13.0,3204.0,1.0,2.0,348.0,121.0,1950.0,-37.9273,145.0479,6795.0,875000.0
5175,4,13.8,3165.0,2.0,5.0,612.0,363.0,2003.0,-37.9143,145.06582,10969.0,1655000.0
1808,3,10.5,3081.0,1.0,1.0,748.0,101.0,1950.0,-37.7416,145.0481,2947.0,915000.0
4933,4,18.0,3095.0,2.0,2.0,816.0,243.0,1966.0,-37.72308,145.14011000000005,6990.0,1065000.0
1284,2,7.7,3184.0,1.0,1.0,0.0,75.0,1960.0,-37.8715,144.9873,8989.0,600000.0
1586,3,9.2,3146.0,1.0,2.0,615.0,607.0,1940.0,-37.8578,145.0919,10412.0,1420000.0
2135,3,11.2,3145.0,1.0,1.0,288.0,132.0,1999.0,-37.8752,145.0817,8801.0,950000.0
4413,3,6.1,3182.0,1.0,1.0,460.0,140.0,1955.0,-37.8623,144.9772,13240.0,1190000.0
4361,3,8.8,3072.0,2.0,2.0,319.0,124.0,1940.0,-37.7334,144.9873,14577.0,800000.0
566,2,11.2,3186.0,1.0,2.0,0.0,70.0,1970.0,-37.9081,145.0043,10579.0,536000.0
1225,2,8.5,3185.0,1.0,1.0,815.0,62.0,2008.0,-37.8857,145.0136,4898.0,591000.0
1866,4,7.9,3079.0,2.0,1.0,694.0,217.0,1950.0,-37.7565,145.0506,5549.0,1470000.0
350,4,9.2,3104.0,3.0,2.0,657.0,355.0,2006.0,-37.7981,145.0904,7809.0,2575000.0
801,4,11.8,3105.0,1.0,2.0,717.0,180.0,1960.0,-37.7608,145.0862,4480.0,1300000.0
1059,2,7.8,3058.0,1.0,1.0,0.0,80.0,1965.0,-37.7405,144.9644,11204.0,434000.0
930,2,11.4,3163.0,1.0,2.0,0.0,67.0,2009.0,-37.8893,145.0589,7822.0,525000.0
4233,3,10.5,3081.0,2.0,1.0,0.0,123.0,2015.0,-37.7502,145.0465,2947.0,630000.0
3962,2,2.5,3121.0,1.0,1.0,151.0,151.0,1998.0,-37.8311,144.9914,1123.0,1010000.0
1563,4,9.2,3146.0,3.0,1.0,650.0,266.0,1946.0,-37.8581,145.078,10412.0,1700000.0
39,3,13.5,3042.0,1.0,2.0,971.0,113.0,1960.0,-37.7186,144.876,3464.0,830000.0
2913,3,2.6,3121.0,2.0,2.0,129.0,120.0,1980.0,-37.824,145.0052,14949.0,1115000.0
372,2,9.2,3104.0,1.0,1.0,177.0,85.0,1975.0,-37.7935,145.0679,7809.0,685000.0
1754,1,4.6,3122.0,1.0,1.0,0.0,50.0,1940.0,-37.8128,145.0171,11308.0,480000.0
547,3,10.8,3019.0,1.0,1.0,220.0,106.0,2011.0,-37.785,144.8561,3589.0,502000.0
2248,1,6.9,3039.0,1.0,1.0,0.0,54.0,1965.0,-37.7652,144.9116,6232.0,360000.0
2899,2,2.6,3121.0,1.0,0.0,95.0,63.0,1900.0,-37.8193,144.9976,14949.0,900000.0
926,3,11.4,3163.0,2.0,1.0,1113.0,113.0,1990.0,-37.8972,145.0642,7822.0,860000.0
5516,4,20.5,3752.0,2.0,2.0,613.0,332.0,2004.0,-37.62648,145.07141,7969.0,875000.0
15,2,2.5,3067.0,1.0,0.0,147.0,85.0,1900.0,-37.808,144.994,4019.0,1315000.0
1569,3,9.2,3146.0,2.0,4.0,885.0,217.0,1910.0,-37.8577,145.0421,10412.0,2825000.0
2804,2,11.2,3073.0,1.0,1.0,931.0,121.0,1970.0,-37.7033,145.0169,21650.0,836000.0
1344,2,8.0,3040.0,1.0,2.0,477.0,143.0,1960.0,-37.7503,144.911,9264.0,1065000.0
823,3,11.7,3125.0,1.0,1.0,931.0,145.0,1970.0,-37.854,145.1195,5678.0,1755000.0
1952,2,4.2,3031.0,2.0,2.0,169.0,127.0,2008.0,-37.7922,144.9316,5263.0,1234500.0
2524,1,2.6,3052.0,1.0,1.0,2488.0,50.0,1995.0,-37.7829,144.9574,2309.0,526000.0
4682,4,5.7,3078.0,2.0,3.0,580.0,184.0,1930.0,-37.77227,145.0284,2211.0,2220000.0
3882,2,11.8,3204.0,1.0,1.0,0.0,69.0,1970.0,-37.903,145.0452,3578.0,430000.0
2481,2,5.5,3070.0,1.0,2.0,376.0,109.0,1920.0,-37.7789,144.9952,11364.0,1634000.0
3026,3,2.1,3205.0,1.0,0.0,276.0,119.0,1900.0,-37.838,144.9489,5943.0,2633000.0
773,2,5.9,3055.0,1.0,1.0,0.0,82.0,1970.0,-37.772,144.9406,7082.0,680000.0
3635,4,9.1,3040.0,3.0,2.0,757.0,157.0,1950.0,-37.7606,144.8909,1543.0,1646000.0
187,4,5.9,3032.0,2.0,2.0,597.0,180.0,1939.0,-37.7757,144.9088,6567.0,1480000.0
2115,2,11.2,3145.0,1.0,1.0,0.0,118.0,1930.0,-37.865,145.0506,8801.0,835000.0
3770,4,7.5,3123.0,3.0,2.0,523.0,316.0,1955.0,-37.8319,145.0503,6482.0,2450000.0
5708,3,14.7,3030.0,1.0,1.0,610.0,125.0,1980.0,-37.88632,144.67582,16166.0,455000.0
66,1,3.3,3206.0,1.0,0.0,0.0,34.0,1970.0,-37.8421,144.9517,3280.0,442500.0
4852,2,2.7,3141.0,2.0,1.0,187.0,133.0,1890.0,-37.83554,144.97956000000005,14887.0,2210000.0
3902,3,8.2,3012.0,1.0,3.0,440.0,131.0,1950.0,-37.7937,144.8732,5058.0,820000.0
220,4,11.0,3147.0,2.0,2.0,780.0,180.0,1938.0,-37.86,145.0817,3052.0,1550000.0
2750,3,11.2,3073.0,1.0,1.0,191.0,107.0,1990.0,-37.7019,145.0256,21650.0,475000.0
4599,2,19.6,3076.0,1.0,2.0,351.0,109.0,2000.0,-37.65099,145.04663,10926.0,437000.0
1711,4,13.7,3188.0,3.0,4.0,583.0,305.0,2000.0,-37.9336,144.9999,5454.0,2200000.0
5910,5,12.4,3108.0,3.0,2.0,851.0,215.0,1975.0,-37.78109,145.13745,9028.0,1530000.0
1512,2,6.4,3011.0,1.0,1.0,132.0,83.0,1970.0,-37.7946,144.8903,7570.0,661000.0
3473,3,14.9,3087.0,1.0,1.0,605.0,129.0,1970.0,-37.7166,145.0837,2329.0,600000.0
28,3,13.5,3042.0,2.0,2.0,239.0,134.0,2009.0,-37.7218,144.8837,3464.0,700000.0
4621,4,14.0,3047.0,1.0,1.0,692.0,181.0,1960.0,-37.6876,144.91167,851.0,650000.0
3776,6,7.5,3123.0,2.0,0.0,350.0,198.0,1900.0,-37.8219,145.0556,6482.0,1666000.0
4074,2,4.5,3057.0,1.0,1.0,0.0,70.0,2011.0,-37.7755,144.9786,5533.0,435000.0
644,5,10.7,3187.0,2.0,0.0,645.0,238.0,1970.0,-37.9175,145.0116,6938.0,1915000.0
2435,1,5.5,3070.0,1.0,2.0,0.0,55.0,1970.0,-37.7842,144.9991,11364.0,435000.0
3358,5,13.8,3107.0,2.0,2.0,666.0,355.0,1980.0,-37.7692,145.1253,5420.0,1710000.0
1859,3,7.9,3079.0,1.0,2.0,630.0,126.0,1960.0,-37.7635,145.039,5549.0,1465000.0
4744,2,7.2,3184.0,1.0,1.0,0.0,83.0,1930.0,-37.88094,144.99471,8989.0,696750.0
2823,3,11.2,3073.0,2.0,1.0,597.0,120.0,1960.0,-37.7066,145.0203,21650.0,703000.0
3174,2,6.1,3182.0,1.0,0.0,0.0,95.0,1930.0,-37.8617,144.9796,13240.0,580000.0
4721,2,11.7,3148.0,1.0,1.0,218.0,94.0,1980.0,-37.88093,145.10574,3582.0,674000.0
4823,5,8.4,3072.0,2.0,2.0,558.0,217.0,1925.0,-37.73472,144.99658,14577.0,1400000.0
5725,3,23.2,3153.0,2.0,2.0,792.0,148.0,1980.0,-37.82809,145.29287,3598.0,762000.0
108,2,11.1,3025.0,1.0,1.0,77.0,77.0,2009.0,-37.8351,144.8529,5132.0,421000.0
2398,2,2.3,3051.0,2.0,1.0,0.0,84.0,2006.0,-37.802,144.9459,6821.0,640000.0
3340,2,11.2,3127.0,1.0,2.0,124.0,80.0,1985.0,-37.8159,145.0902,5457.0,600000.0
1124,2,9.2,3058.0,1.0,4.0,629.0,120.0,1960.0,-37.7276,144.9688,3445.0,820000.0
2356,3,8.4,3015.0,1.0,2.0,322.0,104.0,1930.0,-37.8422,144.8784,5498.0,805000.0
5274,3,16.0,3190.0,2.0,3.0,598.0,137.0,1960.0,-37.95357,145.02651,4794.0,1600000.0
5280,3,18.4,3029.0,1.0,2.0,537.0,121.84,1980.0,-37.87016,144.70606,13830.0,442500.0
518,3,13.9,3165.0,1.0,1.0,593.0,94.0,1950.0,-37.9178,145.067,10969.0,1320000.0
1428,2,3.5,3068.0,1.0,1.0,150.0,77.0,1890.0,-37.7833,144.9819,6244.0,1008000.0
5208,4,16.7,3168.0,2.0,2.0,735.0,130.0,1970.0,-37.92374,145.13222,5837.0,1040000.0
4319,2,5.5,3070.0,1.0,1.0,181.0,85.0,1925.0,-37.7659,144.9903,11364.0,1050000.0
443,3,13.9,3165.0,2.0,3.0,730.0,110.0,1970.0,-37.9119,145.0705,10969.0,1215000.0
4026,4,13.9,3165.0,3.0,2.0,635.0,200.0,1950.0,-37.9107,145.0745,10969.0,1515000.0
4239,4,7.9,3079.0,2.0,1.0,449.0,252.0,1945.0,-37.777,145.0414,5549.0,1410000.0
2918,1,2.6,3121.0,1.0,1.0,0.0,44.0,2012.0,-37.8127,145.0094,14949.0,380000.0
1562,2,9.2,3146.0,1.0,1.0,84.0,84.0,1960.0,-37.8517,145.0796,10412.0,585000.0
5911,3,14.3,3109.0,1.0,2.0,0.0,121.0,2010.0,-37.78738,145.16033000000004,10999.0,816000.0
2112,3,11.2,3145.0,2.0,2.0,181.0,151.0,1990.0,-37.8823,145.0839,8801.0,1120000.0
737,3,5.2,3056.0,2.0,1.0,110.0,118.0,2000.0,-37.7776,144.9691,11918.0,640000.0
5985,2,12.0,3073.0,1.0,1.0,89.0,65.0,1965.0,-37.71766,145.00132,21650.0,320000.0
1823,2,9.4,3081.0,1.0,1.0,89.0,85.0,1970.0,-37.7444,145.047,2674.0,360000.0
5680,3,12.0,3073.0,1.0,2.0,529.0,99.0,1960.0,-37.72017,144.99873,21650.0,935000.0
3914,3,8.2,3012.0,1.0,2.0,536.0,113.0,1925.0,-37.7978,144.8743,5058.0,1151500.0
3933,3,10.4,3163.0,2.0,1.0,295.0,176.0,1930.0,-37.8904,145.0387,2403.0,1330000.0
923,3,11.4,3163.0,1.0,2.0,425.0,166.0,1960.0,-37.8876,145.0502,7822.0,1295000.0
5585,4,17.9,3192.0,2.0,4.0,679.0,190.0,1960.0,-37.96098,145.04275,9758.0,1200000.0
3443,3,4.6,3142.0,2.0,2.0,0.0,185.0,2014.0,-37.8512,145.0282,7217.0,2205000.0
1756,1,4.6,3122.0,1.0,1.0,0.0,41.0,1950.0,-37.8155,145.0161,11308.0,400000.0
1473,1,6.4,3011.0,1.0,1.0,0.0,50.0,1970.0,-37.7907,144.8924,7570.0,216000.0
5035,5,15.5,3038.0,2.0,2.0,663.0,230.0,1996.0,-37.69496,144.79511000000005,5336.0,780000.0
5312,3,16.2,3094.0,1.0,0.0,396.0,108.0,1955.0,-37.71665,145.11682,3891.0,806000.0
4103,3,7.8,3124.0,1.0,2.0,400.0,145.0,1890.0,-37.8333,145.0616,8920.0,1905000.0
3875,4,11.8,3204.0,2.0,2.0,666.0,158.0,1937.0,-37.9032,145.049,3578.0,1390000.0
2837,2,11.2,3073.0,1.0,1.0,0.0,54.0,2012.0,-37.7112,144.9989,21650.0,335000.0
5578,4,12.1,3083.0,2.0,2.0,760.0,366.0,2000.0,-37.67935,145.05728,10175.0,1253000.0
1452,2,4.4,3031.0,1.0,1.0,0.0,60.0,1970.0,-37.7833,144.9255,3593.0,365000.0
3651,3,9.5,3081.0,1.0,2.0,631.0,109.0,1950.0,-37.7506,145.043,790.0,645000.0
4898,4,23.2,3153.0,1.0,10.0,993.0,128.0,1966.0,-37.84688,145.25632,5030.0,925000.0
2945,2,2.6,3121.0,2.0,2.0,0.0,75.0,2009.0,-37.8189,145.0131,14949.0,604000.0
5001,3,12.3,3166.0,2.0,1.0,200.0,130.0,2013.0,-37.91017,145.11488,2547.0,820000.0
6151,4,14.7,3030.0,2.0,2.0,448.0,238.0,2011.0,-37.91269000000001,144.73946,15542.0,620000.0
4069,2,5.2,3056.0,1.0,0.0,148.0,75.0,1890.0,-37.7731,144.9568,11918.0,884000.0
130,3,6.3,3143.0,2.0,1.0,2113.0,14.0,1970.0,-37.8543,145.0262,4836.0,735000.0
468,3,13.9,3165.0,2.0,1.0,291.0,119.0,2000.0,-37.919,145.0829,10969.0,921000.0
2509,3,14.7,3167.0,1.0,2.0,535.0,129.0,1970.0,-37.9377,145.0856,3692.0,921000.0
3546,1,5.1,3181.0,1.0,1.0,0.0,44.0,1970.0,-37.8564,145.0016,4380.0,275000.0
4911,2,5.2,3056.0,1.0,0.0,138.0,78.0,1910.0,-37.75908,144.96969,11918.0,890000.0
2886,1,2.6,3121.0,1.0,1.0,0.0,52.0,2013.0,-37.8198,145.005,14949.0,500000.0
5904,3,20.6,3064.0,2.0,2.0,448.0,150.0,2008.0,-37.58242,144.93001,15510.0,500000.0
2979,2,11.4,3084.0,1.0,1.0,83.0,89.0,1990.0,-37.747,145.07,3540.0,531000.0
2659,2,4.5,3181.0,1.0,1.0,0.0,135.0,2005.0,-37.8526,145.0033,7717.0,1106000.0
2639,2,3.8,3207.0,1.0,1.0,0.0,100.0,2000.0,-37.8424,144.9449,8648.0,735000.0
1787,3,4.6,3122.0,2.0,1.0,164.0,126.0,1890.0,-37.8159,145.0219,11308.0,1400000.0
1341,2,8.0,3040.0,1.0,2.0,319.0,120.0,1920.0,-37.7555,144.9118,9264.0,870000.0
5589,2,2.0,3066.0,1.0,1.0,0.0,60.0,1975.0,-37.79627,144.99229,4553.0,560000.0
491,3,13.9,3165.0,1.0,2.0,686.0,122.0,1950.0,-37.9113,145.0765,10969.0,1352000.0
315,4,9.7,3103.0,2.0,2.0,752.0,253.0,1981.0,-37.8149,145.0747,5682.0,2188000.0
3645,4,9.1,3040.0,2.0,2.0,578.0,35.0,2010.0,-37.7614,144.8953,1543.0,1200000.0
270,4,10.5,3034.0,2.0,2.0,589.0,150.0,1961.0,-37.7573,144.8534,4502.0,762000.0
1331,2,8.0,3040.0,1.0,1.0,0.0,72.0,1960.0,-37.7545,144.8964,9264.0,460000.0
1651,4,13.6,3043.0,2.0,2.0,0.0,264.0,2005.0,-37.705,144.9004,1071.0,802500.0
4268,3,11.2,3145.0,1.0,2.0,840.0,170.0,1950.0,-37.883,145.0791,8801.0,2250000.0
5471,3,16.3,3075.0,1.0,2.0,604.0,102.0,1950.0,-37.6708,145.01353,8279.0,752000.0
2150,5,8.7,3032.0,3.0,2.0,446.0,286.0,2002.0,-37.7712,144.8763,4918.0,1150000.0
1960,3,4.2,3031.0,2.0,2.0,211.0,132.0,1997.0,-37.7926,144.9197,5263.0,1000000.0
3893,6,8.2,3012.0,2.0,1.0,0.0,171.0,1970.0,-37.809,144.8686,5058.0,520000.0
5983,1,8.4,3072.0,1.0,1.0,102.0,43.0,2000.0,-37.74679,145.01394,14577.0,505000.0
4918,3,10.1,3163.0,2.0,2.0,557.0,200.0,1930.0,-37.89584,145.04741,7822.0,1550000.0
